first_name,last_name,email,city,rental_id,rental_date,return_date,payment_id,amount,rental_duration,full_name
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,7434,2005-07-27 17:34:40,2005-07-29 15:01:40,6517,2.99,2,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,7860,2005-07-28 09:58:02,2005-08-05 06:04:02,6518,2.99,8,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,9500,2005-07-30 23:58:36,2005-08-07 21:08:36,6519,6.99,8,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,9528,2005-07-31 01:05:04,2005-08-07 01:16:04,6520,3.99,7,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,9944,2005-07-31 15:44:43,2005-08-08 10:30:43,6521,5.99,8,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,10447,2005-08-01 09:04:58,2005-08-08 06:24:58,6522,3.99,7,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,10652,2005-08-01 16:24:08,2005-08-03 16:00:08,6523,2.99,2,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,11423,2005-08-02 19:57:13,2005-08-06 00:54:13,6524,1.99,4,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,12418,2005-08-18 09:59:36,2005-08-19 11:35:36,6525,4.99,1,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,12956,2005-08-19 06:06:26,2005-08-28 08:37:26,6526,4.99,9,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,13077,2005-08-19 10:15:19,2005-08-21 06:51:19,6527,2.99,2,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,14269,2005-08-21 06:22:07,2005-08-30 00:41:07,6528,7.99,9,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,14485,2005-08-21 13:52:07,2005-08-30 13:06:07,6529,2.99,9,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,14936,2005-08-22 05:51:26,2005-08-29 10:21:26,6530,0.99,7,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,15137,2005-08-22 13:20:28,2005-08-26 09:35:28,6531,2.99,4,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,15429,2005-08-23 00:20:31,2005-08-23 20:22:31,6532,2.99,0,Heidi Larson
Heidi,Larson,heidi.larson@sakilacustomer.org,Xi´Angfan,15767,2005-08-23 13:14:15,2005-08-27 14:43:15,6533,4.99,4,Heidi Larson
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,108,2005-05-25 18:30:05,2005-05-30 19:40:05,6534,2.99,5,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,283,2005-05-26 19:05:05,2005-05-31 19:19:05,6535,3.99,5,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,881,2005-05-30 06:15:36,2005-06-02 10:21:36,6536,4.99,3,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,1304,2005-06-15 09:56:02,2005-06-24 07:00:02,6537,4.99,9,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,1384,2005-06-15 15:22:03,2005-06-18 18:11:03,6538,4.99,3,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,1483,2005-06-15 21:21:58,2005-06-24 00:44:58,6539,4.99,9,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,1702,2005-06-16 13:21:05,2005-06-19 10:13:05,6540,4.99,3,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,2691,2005-06-19 13:06:50,2005-06-26 15:56:50,6541,4.99,7,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,2942,2005-06-20 05:27:31,2005-06-29 00:35:31,6542,4.99,9,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,3471,2005-07-05 22:51:44,2005-07-13 01:38:44,6543,4.99,8,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,3604,2005-07-06 05:25:22,2005-07-07 23:52:22,6544,0.99,1,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,4426,2005-07-07 22:28:32,2005-07-16 02:04:32,6545,4.99,9,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,4895,2005-07-08 20:22:05,2005-07-12 20:49:05,6546,1.99,4,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,5666,2005-07-10 08:10:29,2005-07-17 04:54:29,6547,5.99,7,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,7149,2005-07-27 07:10:40,2005-08-03 07:37:40,6548,3.99,7,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,8491,2005-07-29 09:02:13,2005-08-03 04:32:13,6549,4.99,5,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,9423,2005-07-30 21:10:14,2005-08-07 16:34:14,6550,3.99,8,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,9730,2005-07-31 08:50:08,2005-08-08 12:21:08,6551,6.99,8,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,10367,2005-08-01 06:12:19,2005-08-04 12:11:19,6552,0.99,3,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,10382,2005-08-01 06:36:45,2005-08-02 06:06:45,6553,4.99,1,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,10650,2005-08-01 16:18:45,2005-08-09 16:29:45,6554,9.99,8,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,11020,2005-08-02 05:29:48,2005-08-06 05:36:48,6555,0.99,4,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,11258,2005-08-02 13:45:39,2005-08-06 07:57:39,6556,4.99,4,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,11607,2005-08-17 03:36:06,2005-08-20 01:06:06,6557,0.99,3,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,11931,2005-08-17 16:35:14,2005-08-19 19:16:14,6558,4.99,2,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,12724,2005-08-18 21:37:20,2005-08-27 21:56:20,6559,7.99,9,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,12855,2005-08-19 02:18:58,2005-08-19 20:50:58,6560,4.99,0,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,13271,2005-08-19 17:42:06,2005-08-27 18:39:06,6561,9.99,8,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,13567,2005-08-20 04:49:21,2005-08-26 10:27:21,6562,0.99,6,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,13646,2005-08-20 07:47:08,2005-08-29 08:33:08,6563,5.99,9,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,14515,2005-08-21 14:52:14,2005-08-27 10:27:14,6564,0.99,6,Glenda Frazier
Glenda,Frazier,glenda.frazier@sakilacustomer.org,Qinhuangdao,15002,2005-08-22 08:06:00,2005-08-24 10:48:00,6565,0.99,2,Glenda Frazier
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,188,2005-05-26 05:47:12,2005-05-26 23:48:12,6566,4.99,0,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,1405,2005-06-15 16:41:26,2005-06-21 18:16:26,6567,5.99,6,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,1452,2005-06-15 19:32:52,2005-06-16 13:45:52,6568,0.99,1,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,2757,2005-06-19 17:01:14,2005-06-28 11:38:14,6569,5.99,9,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,3854,2005-07-06 17:02:33,2005-07-12 17:32:33,6570,5.99,6,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,3965,2005-07-06 22:36:20,2005-07-09 17:45:20,6571,4.99,3,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,4831,2005-07-08 18:00:14,2005-07-12 15:54:14,6572,0.99,4,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,5502,2005-07-10 00:34:15,2005-07-11 21:44:15,6573,0.99,1,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,6038,2005-07-11 03:10:37,2005-07-19 05:14:37,6574,3.99,8,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,6820,2005-07-12 18:21:30,2005-07-14 15:14:30,6575,2.99,2,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,7022,2005-07-27 02:31:15,2005-07-29 02:52:15,6576,2.99,2,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,7165,2005-07-27 07:36:46,2005-07-30 09:22:46,6577,0.99,3,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,8834,2005-07-29 22:41:48,2005-08-05 03:21:48,6578,4.99,7,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,9035,2005-07-30 06:16:07,2005-08-06 09:22:07,6579,2.99,7,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,9514,2005-07-31 00:29:44,2005-08-02 23:49:44,6580,4.99,2,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,9675,2005-07-31 06:37:07,2005-08-03 07:03:07,6581,2.99,3,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,9988,2005-07-31 17:22:36,2005-08-07 18:35:36,6582,5.99,7,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,12209,2005-08-18 02:27:20,2005-08-21 00:41:20,6583,2.99,3,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,13291,2005-08-19 18:32:11,2005-08-20 18:22:11,6584,2.99,1,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,14033,2005-08-20 21:30:53,2005-08-23 01:45:53,6585,2.99,3,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,14108,2005-08-21 00:52:45,2005-08-21 19:35:45,6586,0.99,0,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,14272,2005-08-21 06:24:55,2005-08-28 02:25:55,6587,3.99,7,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,14581,2005-08-21 17:07:08,2005-08-26 16:02:08,6588,1.99,5,Lydia Burke
Lydia,Burke,lydia.burke@sakilacustomer.org,San Miguel De Tucumán,14705,2005-08-21 21:02:55,2005-08-25 20:20:55,6589,2.99,4,Lydia Burke
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,592,2005-05-28 13:21:08,2005-05-29 16:55:08,6590,4.99,1,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,797,2005-05-29 17:12:17,2005-06-03 16:06:17,6591,1.99,5,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,1189,2005-06-15 01:04:22,2005-06-24 06:48:22,6592,6.99,9,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,1595,2005-06-16 05:23:46,2005-06-20 00:37:46,6593,5.99,4,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,2955,2005-06-20 06:46:35,2005-06-25 05:34:35,6594,3.99,5,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,4814,2005-07-08 17:11:09,2005-07-17 12:43:09,6595,4.99,9,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,5387,2005-07-09 19:25:14,2005-07-11 21:00:14,6596,4.99,2,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,5461,2005-07-09 22:48:04,2005-07-10 17:56:04,6597,0.99,1,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,5692,2005-07-10 09:32:22,2005-07-15 15:20:22,6598,0.99,5,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,5779,2005-07-10 13:45:54,2005-07-15 18:13:54,6599,4.99,5,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,5803,2005-07-10 15:05:42,2005-07-15 10:19:42,6600,3.99,5,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,6374,2005-07-11 21:36:10,2005-07-17 15:50:10,6601,4.99,6,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,6608,2005-07-12 08:16:50,2005-07-18 07:08:50,6602,2.99,6,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,6683,2005-07-12 12:14:05,2005-07-17 14:02:05,6603,2.99,5,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,8454,2005-07-29 07:49:04,2005-08-03 04:43:04,6604,0.99,5,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,8844,2005-07-29 23:05:08,2005-08-06 00:24:08,6605,5.99,8,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,10001,2005-07-31 17:46:18,2005-08-07 20:38:18,6606,4.99,7,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,10047,2005-07-31 19:07:43,2005-08-07 00:20:43,6607,4.99,7,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,10152,2005-07-31 22:28:05,2005-08-08 22:39:05,6608,5.99,8,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,10684,2005-08-01 17:47:00,2005-08-09 15:00:00,6609,6.99,8,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,10969,2005-08-02 04:04:32,2005-08-09 23:18:32,6610,2.99,7,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,11157,2005-08-02 09:58:15,2005-08-06 04:23:15,6611,0.99,4,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,11267,2005-08-02 14:09:08,2005-08-10 12:33:08,6612,9.99,8,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,11762,2005-08-17 09:48:06,2005-08-26 13:12:06,6613,9.99,9,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,13630,2005-08-20 07:05:56,2005-08-29 04:15:56,6614,4.99,9,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,13774,2005-08-20 11:54:01,2005-08-22 13:25:01,6615,0.99,2,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,13928,2005-08-20 17:12:28,2005-08-21 13:33:28,6616,0.99,1,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,14367,2005-08-21 09:31:44,2005-08-26 03:54:44,6617,0.99,5,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,14657,2005-08-21 19:39:43,2005-08-26 22:39:43,6618,0.99,5,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,14919,2005-08-22 05:07:17,2005-08-30 06:41:17,6619,1.99,8,Viola Hanson
Viola,Hanson,viola.hanson@sakilacustomer.org,Lapu-Lapu,14975,2005-08-22 07:07:50,2005-08-28 07:23:50,6620,3.99,6,Viola Hanson
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,79,2005-05-25 12:11:07,2005-06-03 10:54:07,6622,4.99,9,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,241,2005-05-26 12:49:01,2005-05-28 11:43:01,6623,0.99,2,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,519,2005-05-28 03:22:33,2005-06-03 05:06:33,6624,7.99,6,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,719,2005-05-29 05:16:05,2005-06-01 07:53:05,6625,2.99,3,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,725,2005-05-29 06:03:41,2005-06-03 08:52:41,6626,2.99,5,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,948,2005-05-30 15:44:27,2005-06-08 17:30:27,6627,8.99,9,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,1377,2005-06-15 15:02:03,2005-06-22 14:54:03,6628,2.99,7,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,2122,2005-06-17 20:48:27,2005-06-23 00:58:27,6629,2.99,6,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,3157,2005-06-20 21:07:54,2005-06-23 16:01:54,6630,2.99,3,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,3634,2005-07-06 06:51:14,2005-07-10 02:30:14,6631,2.99,4,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,5321,2005-07-09 16:26:33,2005-07-15 15:05:33,6632,2.99,6,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,5764,2005-07-10 12:58:16,2005-07-19 07:28:16,6633,4.99,9,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,6242,2005-07-11 14:45:04,2005-07-12 18:34:04,6634,2.99,1,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,6795,2005-07-12 16:41:00,2005-07-21 20:52:00,6635,5.99,9,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,6962,2005-07-27 00:10:58,2005-07-30 02:11:58,6636,0.99,3,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,7230,2005-07-27 10:01:41,2005-08-02 11:00:41,6637,4.99,6,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,7233,2005-07-27 10:08:36,2005-07-31 16:00:36,6638,5.99,4,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,7358,2005-07-27 14:49:44,2005-07-28 20:00:44,6639,0.99,1,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,7397,2005-07-27 16:05:00,2005-08-01 20:29:00,6640,4.99,5,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,8701,2005-07-29 17:02:35,2005-08-07 19:55:35,6641,6.99,9,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,8811,2005-07-29 21:46:21,2005-08-07 16:51:21,6642,10.99,9,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,9088,2005-07-30 08:21:02,2005-08-01 09:55:02,6643,0.99,2,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,9169,2005-07-30 11:35:00,2005-08-06 16:16:00,6644,4.99,7,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,9813,2005-07-31 11:29:23,2005-08-07 08:01:23,6645,6.99,7,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,10087,2005-07-31 20:15:22,2005-08-07 01:33:22,6646,3.99,7,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,11061,2005-08-02 06:50:18,2005-08-07 07:41:18,6647,0.99,5,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,11105,2005-08-02 08:13:31,2005-08-03 11:08:31,6648,0.99,1,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,11211,2005-08-02 12:16:48,2005-08-03 10:40:48,6649,0.99,1,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,12303,2005-08-18 05:43:22,2005-08-27 08:54:22,6650,7.99,9,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,13286,2005-08-19 18:28:07,2005-08-22 17:23:07,6651,0.99,3,Courtney Day
Courtney,Day,courtney.day@sakilacustomer.org,Uijongbu,15782,2005-08-23 13:43:26,2005-08-30 14:03:26,6652,6.99,7,Courtney Day
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,124,2005-05-25 20:46:11,2005-05-30 00:47:11,6654,6.99,5,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,421,2005-05-27 15:30:13,2005-06-04 13:19:13,6655,8.99,8,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,434,2005-05-27 16:54:27,2005-06-04 22:26:27,6656,5.99,8,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,699,2005-05-29 02:11:44,2005-06-04 20:23:44,6657,3.99,6,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,1051,2005-05-31 07:02:09,2005-06-03 01:32:09,6658,4.99,3,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,1448,2005-06-15 19:17:16,2005-06-23 21:56:16,6659,1.99,8,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,1968,2005-06-17 09:20:36,2005-06-18 11:06:36,6660,2.99,1,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,2704,2005-06-19 13:50:10,2005-06-26 18:25:10,6661,1.99,7,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,2725,2005-06-19 15:01:23,2005-06-22 09:08:23,6662,0.99,3,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,3152,2005-06-20 20:42:41,2005-06-28 21:12:41,6663,4.99,8,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,4092,2005-07-07 05:54:18,2005-07-16 09:14:18,6664,7.99,9,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,4905,2005-07-08 20:56:00,2005-07-12 00:19:00,6665,4.99,4,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,4994,2005-07-09 00:54:13,2005-07-09 21:02:13,6666,2.99,0,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,5347,2005-07-09 17:31:32,2005-07-10 21:06:32,6667,0.99,1,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,6688,2005-07-12 12:22:12,2005-07-14 14:05:12,6668,4.99,2,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,9525,2005-07-31 01:02:18,2005-08-06 21:31:18,6669,5.99,6,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,10208,2005-08-01 00:54:51,2005-08-04 22:39:51,6670,4.99,3,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,10683,2005-08-01 17:33:03,2005-08-04 23:12:03,6671,2.99,3,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,13418,2005-08-19 22:53:56,2005-08-28 02:05:56,6672,5.99,9,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,13750,2005-08-20 11:11:42,2005-08-29 16:16:42,6673,6.99,9,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,13987,2005-08-20 19:19:30,2005-08-23 15:37:30,6674,4.99,3,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,14360,2005-08-21 09:16:40,2005-08-29 11:43:40,6675,6.99,8,Marian Mendoza
Marian,Mendoza,marian.mendoza@sakilacustomer.org,Maringá,15746,2005-08-23 12:26:19,2005-08-26 09:51:19,6676,2.99,3,Marian Mendoza
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,189,2005-05-26 06:01:41,2005-05-27 06:11:41,6677,4.99,1,Stella Moreno
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,448,2005-05-27 19:03:08,2005-06-03 20:28:08,6678,3.99,7,Stella Moreno
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,450,2005-05-27 19:18:54,2005-06-05 23:52:54,6679,6.99,9,Stella Moreno
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,2288,2005-06-18 07:23:17,2005-06-26 07:44:17,6680,5.99,8,Stella Moreno
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,3955,2005-07-06 21:58:08,2005-07-08 03:43:08,6681,2.99,2,Stella Moreno
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,4198,2005-07-07 11:08:11,2005-07-16 15:29:11,6682,6.99,9,Stella Moreno
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,4492,2005-07-08 01:32:04,2005-07-10 22:11:04,6683,2.99,2,Stella Moreno
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,4995,2005-07-09 00:57:46,2005-07-13 03:32:46,6684,2.99,4,Stella Moreno
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,5328,2005-07-09 16:48:29,2005-07-17 20:20:29,6685,6.99,8,Stella Moreno
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,5842,2005-07-10 17:11:37,2005-07-14 21:43:37,6686,4.99,4,Stella Moreno
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,7963,2005-07-28 13:48:38,2005-08-06 19:37:38,6687,5.99,9,Stella Moreno
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,10279,2005-08-01 03:26:44,2005-08-07 22:35:44,6688,1.99,6,Stella Moreno
Stella,Moreno,stella.moreno@sakilacustomer.org,Coacalco De Berriozábal,10410,2005-08-01 07:53:29,2005-08-10 08:56:29,6689,6.99,9,Stella Moreno
