first_name,last_name,email,city,rental_id,rental_date,return_date,payment_id,amount,rental_duration
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,6357,2005-07-11 20:58:51,2005-07-12 15:06:51,6795,0.99,1
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,6369,2005-07-11 21:23:36,2005-07-13 22:23:36,6796,0.99,2
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,7024,2005-07-27 02:36:40,2005-07-28 06:58:40,6797,4.99,1
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,7121,2005-07-27 05:58:32,2005-07-29 06:14:32,6798,0.99,2
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,7168,2005-07-27 07:51:11,2005-08-01 04:08:11,6799,0.99,5
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,7670,2005-07-28 02:44:25,2005-07-29 21:55:25,6800,0.99,1
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,8636,2005-07-29 14:24:13,2005-08-02 14:39:13,6801,5.99,4
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,8899,2005-07-30 01:05:30,2005-08-01 23:32:30,6802,0.99,2
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,10314,2005-08-01 04:31:18,2005-08-06 01:49:18,6803,0.99,5
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,10834,2005-08-01 23:28:00,2005-08-07 01:21:00,6804,2.99,6
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,11764,2005-08-17 09:51:54,2005-08-20 07:11:54,6805,0.99,3
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,13385,2005-08-19 21:39:35,2005-08-22 22:38:35,6806,4.99,3
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,13989,2005-08-20 19:27:50,2005-08-28 15:17:50,6807,5.99,8
mattie,hoffman,mattie.hoffman@sakilacustomer.org,london,14774,2005-08-21 23:52:32,2005-08-26 23:42:32,6808,4.99,5
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,566,2005-05-28 09:51:39,2005-06-05 09:35:39,6810,6.99,8
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,648,2005-05-28 19:25:54,2005-06-03 15:57:54,6811,0.99,6
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,986,2005-05-30 22:22:52,2005-06-01 02:24:52,6812,2.99,2
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,1378,2005-06-15 15:03:15,2005-06-19 16:50:15,6813,1.99,4
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,1606,2005-06-16 06:18:31,2005-06-25 09:15:31,6814,6.99,9
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,2081,2005-06-17 17:05:02,2005-06-26 20:26:02,6815,5.99,9
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,2142,2005-06-17 21:55:43,2005-06-26 19:41:43,6816,4.99,9
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,2454,2005-06-18 19:32:51,2005-06-24 20:03:51,6817,4.99,6
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,2636,2005-06-19 09:13:06,2005-06-25 07:47:06,6818,4.99,6
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,3658,2005-07-06 08:01:08,2005-07-15 06:36:08,6819,7.99,9
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,5505,2005-07-10 00:38:48,2005-07-12 03:12:48,6820,2.99,2
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,5602,2005-07-10 05:02:22,2005-07-14 23:40:22,6821,4.99,4
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,7689,2005-07-28 03:21:24,2005-07-31 08:01:24,6822,2.99,3
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,7851,2005-07-28 09:31:58,2005-08-04 09:58:58,6823,0.99,7
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,7887,2005-07-28 10:40:12,2005-08-02 06:09:12,6824,2.99,5
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,8752,2005-07-29 19:15:07,2005-07-31 13:27:07,6825,2.99,2
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,9606,2005-07-31 03:50:46,2005-08-01 05:29:46,6826,0.99,1
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,9618,2005-07-31 04:16:14,2005-08-07 02:43:14,6827,6.99,7
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,10404,2005-08-01 07:31:25,2005-08-07 09:23:25,6828,4.99,6
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,10660,2005-08-01 16:48:01,2005-08-07 14:42:01,6829,2.99,6
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,10881,2005-08-02 00:38:14,2005-08-09 22:02:14,6830,6.99,7
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,12572,2005-08-18 15:32:54,2005-08-21 10:30:54,6831,0.99,3
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,12827,2005-08-19 01:27:23,2005-08-27 02:22:23,6832,5.99,8
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,13126,2005-08-19 12:00:28,2005-08-28 17:27:28,6833,5.99,9
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,14086,2005-08-20 23:47:54,2005-08-27 22:49:54,6834,3.99,7
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,14283,2005-08-21 06:44:14,2005-08-24 01:01:14,6835,4.99,3
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,14640,2005-08-21 19:03:19,2005-08-27 00:37:19,6836,7.99,6
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,14655,2005-08-21 19:37:10,2005-08-22 15:43:10,6837,4.99,1
terry,carlson,terry.carlson@sakilacustomer.org,miyakonojo,15221,2005-08-22 17:12:29,2005-08-24 20:46:29,6838,2.99,2
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,183,2005-05-26 05:01:18,2005-06-01 09:04:18,6839,2.99,6
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,1108,2005-05-31 15:05:12,2005-06-09 19:48:12,6840,5.99,9
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,1285,2005-06-15 08:33:06,2005-06-19 07:36:06,6841,2.99,4
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,1390,2005-06-15 16:06:29,2005-06-19 13:11:29,6842,0.99,4
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,2082,2005-06-17 17:13:32,2005-06-19 16:16:32,6843,2.99,2
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,2138,2005-06-17 21:28:14,2005-06-22 01:16:14,6844,2.99,5
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,2687,2005-06-19 12:46:52,2005-06-23 06:58:52,6845,3.99,4
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,3882,2005-07-06 18:38:21,2005-07-09 14:55:21,6846,4.99,3
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,5042,2005-07-09 03:20:30,2005-07-15 07:22:30,6847,2.99,6
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,5072,2005-07-09 05:01:58,2005-07-18 08:17:58,6848,3.99,9
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,5080,2005-07-09 05:23:55,2005-07-11 05:56:55,6849,2.99,2
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,5537,2005-07-10 02:35:41,2005-07-13 07:11:41,6850,0.99,3
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,5550,2005-07-10 02:58:35,2005-07-16 02:38:35,6851,5.99,6
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,5826,2005-07-10 16:21:02,2005-07-17 21:08:02,6852,7.99,7
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,5930,2005-07-10 21:59:32,2005-07-11 18:40:32,6853,4.99,1
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,7011,2005-07-27 01:58:34,2005-07-28 06:11:34,6854,0.99,1
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,7413,2005-07-27 16:45:40,2005-07-31 12:02:40,6855,4.99,4
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,8216,2005-07-28 23:43:59,2005-08-06 05:05:59,6856,7.99,9
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,8581,2005-07-29 12:02:06,2005-08-02 10:32:06,6857,4.99,4
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,9494,2005-07-30 23:52:46,2005-08-05 23:13:46,6858,1.99,6
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,10522,2005-08-01 11:48:51,2005-08-05 12:40:51,6859,4.99,4
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,11190,2005-08-02 11:21:34,2005-08-05 05:23:34,6860,0.99,3
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,11665,2005-08-17 05:36:57,2005-08-23 01:38:57,6861,6.99,6
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,12148,2005-08-18 00:13:15,2005-08-20 01:27:15,6862,0.99,2
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,12206,2005-08-18 02:22:20,2005-08-23 05:36:20,6863,0.99,5
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,12247,2005-08-18 03:51:51,2005-08-24 05:36:51,6864,2.99,6
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,12874,2005-08-19 03:07:57,2005-08-22 22:42:57,6865,0.99,3
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,13001,2005-08-19 07:36:44,2005-08-22 13:06:44,6866,4.99,3
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,13045,2005-08-19 09:17:35,2005-08-23 12:04:35,6867,4.99,4
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,13130,2005-08-19 12:06:42,2005-08-23 12:08:42,6868,2.99,4
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,14497,2005-08-21 14:09:47,2005-08-22 11:10:47,6869,4.99,1
maxine,silva,maxine.silva@sakilacustomer.org,poços de caldas,15774,2005-08-23 13:25:08,2005-08-28 10:08:08,6870,0.99,5
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,1235,2005-06-15 04:31:28,2005-06-22 10:08:28,6871,2.99,7
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,1420,2005-06-15 17:56:14,2005-06-24 15:45:14,6872,6.99,9
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,1681,2005-06-16 11:38:17,2005-06-19 13:05:17,6873,2.99,3
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,3442,2005-06-21 20:06:51,2005-06-25 17:35:51,6874,2.99,4
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,4547,2005-07-08 04:20:19,2005-07-09 00:28:19,6875,0.99,1
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,5706,2005-07-10 10:21:46,2005-07-16 04:37:46,6876,1.99,6
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,5943,2005-07-10 22:48:13,2005-07-16 01:33:13,6877,0.99,6
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,7475,2005-07-27 19:07:43,2005-08-04 22:12:43,6878,8.99,8
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,7646,2005-07-28 01:31:45,2005-07-31 07:16:45,6879,2.99,3
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,8562,2005-07-29 11:32:13,2005-07-30 08:23:13,6880,0.99,1
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,9061,2005-07-30 07:21:52,2005-08-08 10:52:52,6881,6.99,9
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,11979,2005-08-17 18:07:13,2005-08-19 23:12:13,6882,4.99,2
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,12176,2005-08-18 01:10:33,2005-08-24 02:45:33,6883,7.99,6
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,13154,2005-08-19 13:09:54,2005-08-26 16:40:54,6884,2.99,7
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,13268,2005-08-19 17:33:50,2005-08-25 17:15:50,6885,0.99,6
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,13683,2005-08-20 08:54:55,2005-08-24 14:10:55,6886,0.99,4
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,13758,2005-08-20 11:21:26,2005-08-29 14:37:26,6887,8.99,9
irma,pearson,irma.pearson@sakilacustomer.org,hagonoy,14600,2005-08-21 17:45:21,2005-08-28 19:03:21,6888,3.99,7
mabel,holland,mabel.holland@sakilacustomer.org,monywa,51,2005-05-25 06:49:10,2005-05-26 06:42:10,6889,4.99,1
mabel,holland,mabel.holland@sakilacustomer.org,monywa,232,2005-05-26 11:38:05,2005-05-27 08:42:05,6890,0.99,1
mabel,holland,mabel.holland@sakilacustomer.org,monywa,738,2005-05-29 08:20:08,2005-06-06 08:59:08,6891,4.99,8
mabel,holland,mabel.holland@sakilacustomer.org,monywa,935,2005-05-30 13:29:36,2005-06-02 11:08:36,6892,2.99,3
mabel,holland,mabel.holland@sakilacustomer.org,monywa,1116,2005-05-31 16:10:46,2005-06-01 20:27:46,6893,0.99,1
mabel,holland,mabel.holland@sakilacustomer.org,monywa,1555,2005-06-16 02:17:07,2005-06-22 06:28:07,6894,2.99,6
mabel,holland,mabel.holland@sakilacustomer.org,monywa,1965,2005-06-17 09:17:39,2005-06-18 12:35:39,6895,0.99,1
mabel,holland,mabel.holland@sakilacustomer.org,monywa,1973,2005-06-17 09:26:15,2005-06-21 10:18:15,6896,4.99,4
mabel,holland,mabel.holland@sakilacustomer.org,monywa,2230,2005-06-18 03:50:49,2005-06-25 01:12:49,6897,4.99,7
mabel,holland,mabel.holland@sakilacustomer.org,monywa,2380,2005-06-18 15:00:04,2005-06-24 13:29:04,6898,6.99,6
mabel,holland,mabel.holland@sakilacustomer.org,monywa,2561,2005-06-19 03:14:52,2005-06-21 02:42:52,6899,4.99,2
mabel,holland,mabel.holland@sakilacustomer.org,monywa,2839,2005-06-19 22:07:24,2005-06-23 16:37:24,6900,4.99,4
mabel,holland,mabel.holland@sakilacustomer.org,monywa,4130,2005-07-07 07:51:53,2005-07-11 12:41:53,6901,0.99,4
mabel,holland,mabel.holland@sakilacustomer.org,monywa,4182,2005-07-07 10:28:00,2005-07-08 12:50:00,6902,0.99,1
mabel,holland,mabel.holland@sakilacustomer.org,monywa,5179,2005-07-09 10:00:44,2005-07-11 06:52:44,6903,2.99,2
mabel,holland,mabel.holland@sakilacustomer.org,monywa,6298,2005-07-11 17:42:33,2005-07-13 18:14:33,6904,0.99,2
mabel,holland,mabel.holland@sakilacustomer.org,monywa,7661,2005-07-28 02:10:27,2005-08-05 03:45:27,6905,3.99,8
mabel,holland,mabel.holland@sakilacustomer.org,monywa,9424,2005-07-30 21:10:56,2005-08-05 00:01:56,6906,2.99,6
mabel,holland,mabel.holland@sakilacustomer.org,monywa,10759,2005-08-01 20:22:51,2005-08-07 22:07:51,6907,4.99,6
mabel,holland,mabel.holland@sakilacustomer.org,monywa,11011,2005-08-02 05:07:07,2005-08-09 07:16:07,6908,2.99,7
mabel,holland,mabel.holland@sakilacustomer.org,monywa,11628,2005-08-17 04:27:18,2005-08-25 01:12:18,6909,8.99,8
mabel,holland,mabel.holland@sakilacustomer.org,monywa,13457,2005-08-20 00:33:22,2005-08-26 21:37:22,6910,0.99,6
mabel,holland,mabel.holland@sakilacustomer.org,monywa,13651,2005-08-20 07:50:08,2005-08-21 07:11:08,6911,0.99,1
mabel,holland,mabel.holland@sakilacustomer.org,monywa,14003,2005-08-20 20:16:06,2005-08-28 14:36:06,6912,6.99,8
mabel,holland,mabel.holland@sakilacustomer.org,monywa,14036,2005-08-20 21:35:27,2005-08-23 03:29:27,6913,4.99,3
mabel,holland,mabel.holland@sakilacustomer.org,monywa,14445,2005-08-21 12:07:42,2005-08-22 17:51:42,6914,2.99,1
mabel,holland,mabel.holland@sakilacustomer.org,monywa,14458,2005-08-21 12:47:53,2005-08-30 17:09:53,6915,3.99,9
mabel,holland,mabel.holland@sakilacustomer.org,monywa,15609,2005-08-23 06:56:04,2005-09-01 03:25:04,6916,2.99,9
mabel,holland,mabel.holland@sakilacustomer.org,monywa,15861,2005-08-23 16:15:45,2005-09-01 11:37:45,6917,4.99,9
mabel,holland,mabel.holland@sakilacustomer.org,monywa,15864,2005-08-23 16:18:12,2005-08-29 17:10:12,6918,7.99,6
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,139,2005-05-25 23:00:21,2005-05-29 17:12:21,6919,2.99,4
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,244,2005-05-26 13:40:40,2005-05-31 11:58:40,6920,2.99,5
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,705,2005-05-29 02:48:52,2005-05-30 06:21:52,6921,2.99,1
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,2557,2005-06-19 03:08:51,2005-06-20 07:59:51,6922,0.99,1
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,3083,2005-06-20 15:33:47,2005-06-26 16:14:47,6923,4.99,6
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,4462,2005-07-08 00:02:49,2005-07-15 20:48:49,6924,6.99,7
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,4574,2005-07-08 05:39:42,2005-07-08 23:44:42,6925,4.99,0
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,5495,2005-07-10 00:16:54,2005-07-19 01:22:54,6926,6.99,9
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,5858,2005-07-10 18:00:07,2005-07-11 20:01:07,6927,4.99,1
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,6422,2005-07-11 23:46:19,2005-07-20 22:12:19,6928,5.99,9
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,6711,2005-07-12 13:23:40,2005-07-20 11:45:40,6929,5.99,8
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,7007,2005-07-27 01:43:39,2005-07-31 21:04:39,6930,4.99,4
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,7176,2005-07-27 08:04:28,2005-07-29 14:00:28,6931,2.99,2
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,7496,2005-07-27 20:04:05,2005-08-02 20:12:05,6932,1.99,6
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,7510,2005-07-27 20:37:57,2005-08-01 17:14:57,6933,2.99,5
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,7518,2005-07-27 21:01:16,2005-08-03 15:26:16,6934,5.99,7
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,8156,2005-07-28 20:59:04,2005-08-01 01:52:04,6935,3.99,4
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,8252,2005-07-29 00:54:17,2005-07-31 20:34:17,6936,2.99,2
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,8344,2005-07-29 04:45:25,2005-08-06 01:53:25,6937,4.99,8
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,8640,2005-07-29 14:34:17,2005-08-01 13:09:17,6938,4.99,3
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,8946,2005-07-30 03:14:53,2005-08-04 00:50:53,6939,6.99,5
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,9800,2005-07-31 11:00:58,2005-08-02 10:13:58,6940,4.99,2
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,10142,2005-07-31 22:10:54,2005-08-09 19:04:54,6941,4.99,9
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,11230,2005-08-02 12:59:08,2005-08-04 13:42:08,6942,4.99,2
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,11394,2005-08-02 18:44:45,2005-08-06 22:51:45,6943,0.99,4
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,11545,2005-08-17 00:56:06,2005-08-25 22:47:06,6944,6.99,8
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,11860,2005-08-17 13:52:26,2005-08-24 14:47:26,6945,1.99,7
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,12841,2005-08-19 01:55:55,2005-08-24 02:56:55,6946,2.99,5
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,12904,2005-08-19 04:10:50,2005-08-27 23:24:50,6947,5.99,8
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,13203,2005-08-19 15:00:58,2005-08-27 15:38:58,6948,7.99,8
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,13218,2005-08-19 15:39:39,2005-08-22 17:28:39,6949,0.99,3
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,13389,2005-08-19 21:52:51,2005-08-25 02:38:51,6950,2.99,6
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,13846,2005-08-20 14:32:31,2005-08-28 16:58:31,6951,5.99,8
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,14115,2005-08-21 01:10:29,2005-08-24 01:21:29,6952,0.99,3
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,15025,2005-08-22 08:57:24,2005-08-24 06:09:24,6953,0.99,2
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,15967,2005-08-23 19:50:06,2005-08-29 14:51:06,6954,2.99,6
marsha,douglas,marsha.douglas@sakilacustomer.org,beira,15968,2005-08-23 19:51:29,2005-08-24 15:07:29,6955,0.99,1
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,1743,2005-06-16 16:38:10,2005-06-17 13:13:10,6956,2.99,1
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,2678,2005-06-19 12:12:23,2005-06-21 16:28:23,6957,0.99,2
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,2931,2005-06-20 04:50:45,2005-06-29 09:18:45,6958,8.99,9
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,4408,2005-07-07 21:41:06,2005-07-11 00:32:06,6959,2.99,4
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,4677,2005-07-08 10:30:36,2005-07-14 12:40:36,6960,5.99,6
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,4897,2005-07-08 20:25:11,2005-07-09 17:16:11,6961,0.99,1
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,5312,2005-07-09 16:03:09,2005-07-13 16:41:09,6962,5.99,4
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,5674,2005-07-10 08:26:26,2005-07-16 02:43:26,6963,0.99,6
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,5935,2005-07-10 22:11:04,2005-07-19 18:12:04,6964,9.99,9
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,6012,2005-07-11 02:00:12,2005-07-17 02:49:12,6965,4.99,6
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,7814,2005-07-28 08:09:48,2005-08-01 13:14:48,6966,2.99,4
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,8675,2005-07-29 15:56:18,2005-07-30 18:50:18,6967,4.99,1
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,9069,2005-07-30 07:39:59,2005-08-02 04:10:59,6968,4.99,3
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,10293,2005-08-01 03:44:26,2005-08-05 04:16:26,6969,1.99,4
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,10315,2005-08-01 04:34:45,2005-08-07 05:27:45,6970,4.99,6
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,10325,2005-08-01 04:52:12,2005-08-08 09:31:12,6971,5.99,7
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,10332,2005-08-01 04:57:32,2005-08-10 02:42:32,6972,6.99,9
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,10393,2005-08-01 06:52:50,2005-08-05 08:45:50,6973,0.99,4
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,12246,2005-08-18 03:48:41,2005-08-25 05:12:41,6974,5.99,7
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,12296,2005-08-18 05:16:28,2005-08-22 10:32:28,6975,3.99,4
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,13491,2005-08-20 01:30:56,2005-08-28 23:26:56,6976,4.99,8
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,13695,2005-08-20 09:13:25,2005-08-27 11:51:25,6977,6.99,7
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,13897,2005-08-20 16:02:28,2005-08-23 14:29:28,6978,2.99,3
myrtle,fleming,myrtle.fleming@sakilacustomer.org,santiago de los caballeros,14901,2005-08-22 04:31:37,2005-08-29 08:24:37,6979,6.99,7
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,722,2005-05-29 05:30:31,2005-06-06 04:51:31,6980,6.99,8
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,901,2005-05-30 09:40:40,2005-06-02 10:32:40,6981,2.99,3
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,1147,2005-05-31 20:37:52,2005-06-06 19:23:52,6982,5.99,6
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,1641,2005-06-16 08:46:26,2005-06-24 14:39:26,6983,7.99,8
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,1723,2005-06-16 15:14:18,2005-06-23 15:45:18,6984,7.99,7
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,1813,2005-06-16 21:11:00,2005-06-24 15:30:00,6985,2.99,8
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,2375,2005-06-18 14:47:29,2005-06-26 13:52:29,6986,5.99,8
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,4199,2005-07-07 11:13:07,2005-07-11 07:17:07,6987,5.99,4
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,4489,2005-07-08 01:23:58,2005-07-09 01:35:58,6988,4.99,1
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,6074,2005-07-11 04:59:56,2005-07-13 23:31:56,6989,0.99,2
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,6539,2005-07-12 04:50:49,2005-07-19 03:23:49,6990,3.99,7
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,7188,2005-07-27 08:32:08,2005-07-28 08:02:08,6991,2.99,1
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,7774,2005-07-28 07:03:25,2005-08-03 02:05:25,6992,7.99,6
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,7817,2005-07-28 08:20:55,2005-07-30 11:55:55,6993,4.99,2
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,9205,2005-07-30 12:46:40,2005-08-08 14:58:40,6994,6.99,9
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,9282,2005-07-30 15:17:31,2005-08-07 20:46:31,6995,6.99,8
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,9444,2005-07-30 21:48:44,2005-08-08 22:36:44,6996,7.99,9
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,10510,2005-08-01 11:28:30,2005-08-07 11:37:30,6997,3.99,6
lena,jensen,lena.jensen@sakilacustomer.org,halisahar,10781,2005-08-01 21:22:41,2005-08-06 01:02:41,6998,2.99,5
